Transaction_ID,Customer_ID,Brand,Age_Group,Gender,City_Tier,City,Sales_Channel,Season,Product_Category,Unit_Price_INR,Quantity,Subtotal_INR,Discount_Pct,Final_Amount_INR,Rating,Review_Count,Payment_Method,Purchase_Frequency,Repeat_Purchase
TXN99100379,CUST606620,Zudio,18-24,Female,Tier 3,Raipur,Offline,Winter,Footwear,1330,2,2660,25,1995,4.4,7,UPI,One-time,0
TXN98697805,CUST879790,Westside,35-44,Female,Tier 1,Chennai,Offline,Festive,Shirts,1250,1,1250,15,1062,2.7,6,Card,One-time,0
TXN71661909,CUST332107,Zudio,25-34,Female,Tier 2,Jaipur,Offline,Winter,Kids Wear,780,1,780,10,702,3.5,6,Card,One-time,0
TXN97620963,CUST804317,Westside,18-24,Male,Tier 2,Vadodara,Offline,Festive,Ethnic Wear,2050,1,2050,30,1435,3.7,4,Wallet,Occasional,0
TXN99052308,CUST102349,Zudio,35-44,Female,Tier 2,Nagpur,Online,Winter,Shirts,860,2,1720,35,1118,5.0,12,Wallet,Regular,1
TXN97558321,CUST225073,Westside,35-44,Female,Tier 1,Chennai,Offline,Festive,Footwear,1750,2,3500,15,2975,3.9,8,UPI,Regular,1
TXN56113362,CUST979631,Zudio,25-34,Female,Tier 1,Delhi,Offline,Winter,Jeans,1250,1,1250,10,1125,3.6,6,UPI,One-time,0
TXN10727570,CUST430889,Zudio,25-34,Male,Tier 1,Mumbai,Offline,Festive,Ethnic Wear,1710,1,1710,15,1454,3.6,9,Card,Occasional,0
TXN72802242,CUST370896,Westside,25-34,Male,Tier 2,Indore,Offline,Winter,Kids Wear,1110,1,1110,10,999,4.2,10,Card,One-time,0
TXN48196856,CUST272097,Zudio,45-54,Male,Tier 3,Dehradun,Online,Winter,Accessories,490,1,490,0,490,2.9,13,Card,One-time,0
TXN30277925,CUST395976,Zudio,25-34,Male,Tier 3,Ranchi,Online,Summer,Shirts,890,2,1780,10,1602,4.6,12,UPI,Occasional,0
TXN38244500,CUST237216,Zudio,35-44,Female,Tier 2,Patna,Online,Festive,Dresses,1730,1,1730,30,1211,4.0,18,NetBanking,One-time,0
TXN70123078,CUST017877,Zudio,35-44,Other,Tier 2,Coimbatore,Offline,Summer,Footwear,1120,2,2240,40,1344,5.0,10,Cash,Occasional,1
TXN18733779,CUST462219,Zudio,18-24,Female,Tier 2,Lucknow,Online,Summer,T-Shirts,630,1,630,25,472,4.7,19,UPI,Frequent,1
TXN55373848,CUST259137,Zudio,18-24,Male,Tier 2,Vadodara,Offline,Winter,Dresses,1380,2,2760,5,2622,4.5,5,Card,One-time,0
TXN20911539,CUST490145,Zudio,25-34,Female,Tier 2,Bhopal,Offline,Festive,T-Shirts,630,1,630,50,315,5.0,6,Wallet,Frequent,1
TXN96172732,CUST966987,Zudio,25-34,Male,Tier 1,Delhi,Online,Winter,Ethnic Wear,1620,2,3240,10,2916,4.2,25,UPI,One-time,0
TXN61350041,CUST708345,Westside,35-44,Female,Tier 3,Jodhpur,Offline,Summer,Footwear,1590,1,1590,15,1352,4.4,4,Wallet,Regular,1
TXN62652310,CUST172313,Westside,25-34,Female,Tier 2,Indore,Offline,Monsoon,Footwear,1700,1,1700,10,1530,4.7,11,Cash,Regular,1
TXN44595778,CUST113632,Zudio,25-34,Female,Tier 1,Ahmedabad,Online,Monsoon,Shirts,970,1,970,0,970,4.4,15,NetBanking,Occasional,1
TXN88624038,CUST481640,Zudio,35-44,Male,Tier 1,Mumbai,Offline,Festive,Dresses,1410,1,1410,45,776,3.9,6,Card,Occasional,1
TXN43144592,CUST263816,Zudio,35-44,Female,Tier 1,Delhi,Offline,Monsoon,Jeans,1340,2,2680,15,2278,5.0,8,UPI,Frequent,1
TXN05270840,CUST040916,Zudio,45-54,Female,Tier 2,Lucknow,Offline,Summer,Jeans,1320,1,1320,30,924,4.6,5,Cash,Frequent,1
TXN36311024,CUST223055,Westside,18-24,Male,Tier 2,Indore,Offline,Winter,Trousers,1670,1,1670,5,1586,4.0,9,UPI,One-time,0
TXN13030999,CUST197432,Zudio,45-54,Male,Tier 1,Bengaluru,Offline,Summer,Dresses,1860,1,1860,10,1674,5.0,8,Cash,Regular,1
TXN44577824,CUST671364,Westside,35-44,Female,Tier 2,Nagpur,Offline,Festive,Kids Wear,980,1,980,10,882,4.4,8,Card,Occasional,0
TXN65887524,CUST323051,Zudio,18-24,Female,Tier 1,Kolkata,Offline,Winter,Trousers,1240,1,1240,5,1178,4.5,4,Cash,Frequent,1
TXN66852582,CUST164642,Zudio,35-44,Female,Tier 1,Kolkata,Online,Winter,T-Shirts,650,1,650,25,488,4.0,17,UPI,Occasional,1
TXN78663060,CUST452438,Westside,25-34,Male,Tier 3,Ranchi,Online,Monsoon,Dresses,1920,1,1920,10,1728,4.7,14,UPI,One-time,0
TXN86876859,CUST497074,Zudio,18-24,Male,Tier 3,Raipur,Offline,Festive,Ethnic Wear,1900,1,1900,30,1330,4.4,7,UPI,Regular,1
TXN61517475,CUST897043,Westside,18-24,Female,Tier 2,Vadodara,Online,Summer,Shirts,1350,1,1350,20,1080,4.0,21,Card,Occasional,0
TXN03444334,CUST317864,Westside,18-24,Female,Tier 2,Jaipur,Offline,Summer,Footwear,1420,1,1420,15,1207,4.4,10,UPI,Regular,1
TXN52853493,CUST152397,Zudio,18-24,Male,Tier 2,Nagpur,Offline,Festive,Ethnic Wear,1610,1,1610,40,966,4.4,3,UPI,Occasional,1
TXN99439930,CUST212779,Westside,25-34,Female,Tier 1,Pune,Offline,Festive,Dresses,1850,2,3700,20,2960,5.0,4,UPI,Regular,1
TXN32942547,CUST356073,Zudio,18-24,Male,Tier 2,Lucknow,Offline,Winter,Shirts,960,2,1920,15,1632,3.5,5,UPI,Frequent,1
TXN25620762,CUST033867,Zudio,25-34,Female,Tier 2,Indore,Offline,Summer,T-Shirts,640,1,640,15,544,5.0,12,UPI,Occasional,1
TXN21504772,CUST545959,Westside,55+,Male,Tier 1,Pune,Offline,Monsoon,Ethnic Wear,2120,1,2120,5,2014,4.3,7,Cash,Regular,1
TXN37555369,CUST311687,Zudio,35-44,Female,Tier 1,Delhi,Offline,Winter,Shirts,850,1,850,25,638,4.1,5,Card,Occasional,0
TXN27791855,CUST881748,Zudio,18-24,Male,Tier 1,Ahmedabad,Offline,Festive,Trousers,1160,2,2320,25,1740,3.8,4,UPI,Regular,1
TXN36325785,CUST907356,Zudio,45-54,Female,Tier 2,Patna,Offline,Summer,Trousers,1310,1,1310,15,1114,3.9,6,Cash,Regular,1
TXN57508934,CUST666026,Zudio,25-34,Female,Tier 3,Gwalior,Offline,Monsoon,Shirts,860,3,2580,0,2580,3.7,3,UPI,Regular,1
TXN16791203,CUST601567,Zudio,45-54,Male,Tier 1,Delhi,Online,Winter,Shirts,910,2,1820,25,1365,4.9,20,UPI,Occasional,1
TXN36289488,CUST027384,Zudio,18-24,Female,Tier 1,Hyderabad,Offline,Festive,Dresses,1620,1,1620,50,810,3.8,6,Cash,One-time,0
TXN38999197,CUST037790,Westside,18-24,Female,Tier 1,Ahmedabad,Offline,Monsoon,Kids Wear,1060,1,1060,35,689,4.4,5,UPI,Occasional,1
TXN14212295,CUST419477,Westside,18-24,Male,Tier 3,Amritsar,Offline,Festive,Footwear,1720,1,1720,15,1462,4.2,11,Card,Frequent,1
TXN85617374,CUST585452,Westside,18-24,Male,Tier 1,Mumbai,Online,Summer,T-Shirts,900,1,900,15,765,5.0,16,UPI,One-time,0
TXN04258826,CUST574269,Westside,35-44,Male,Tier 2,Bhopal,Online,Summer,T-Shirts,920,1,920,20,736,4.6,27,Card,Occasional,0
TXN65098492,CUST208096,Zudio,55+,Male,Tier 2,Indore,Online,Summer,Dresses,1630,1,1630,5,1548,4.3,21,Card,Occasional,0
TXN02697649,CUST262236,Zudio,45-54,Female,Tier 2,Surat,Offline,Monsoon,Shirts,800,1,800,20,640,4.1,8,UPI,One-time,0
TXN09138188,CUST522740,Zudio,18-24,Female,Tier 2,Surat,Offline,Festive,Shirts,870,1,870,20,696,3.4,5,UPI,One-time,0
TXN78658370,CUST723114,Westside,18-24,Male,Tier 1,Delhi,Offline,Festive,Jeans,1830,2,3660,15,3111,4.5,9,Card,One-time,0
TXN67879540,CUST502721,Zudio,45-54,Female,Tier 2,Lucknow,Offline,Festive,Footwear,1410,1,1410,20,1128,4.2,7,Card,Regular,1
TXN58457812,CUST469366,Westside,18-24,Male,Tier 1,Ahmedabad,Online,Festive,T-Shirts,830,1,830,25,622,3.8,9,Card,Occasional,0
TXN59455530,CUST735924,Zudio,18-24,Female,Tier 2,Indore,Offline,Summer,Dresses,1650,1,1650,30,1155,4.5,11,UPI,Regular,1
TXN04115294,CUST315638,Zudio,45-54,Female,Tier 1,Hyderabad,Offline,Festive,Trousers,1240,1,1240,40,744,3.9,11,Wallet,Occasional,0
TXN01752618,CUST289935,Zudio,25-34,Female,Tier 1,Hyderabad,Offline,Winter,Shirts,970,1,970,0,970,4.6,7,Cash,Regular,1
TXN33824741,CUST412724,Westside,25-34,Female,Tier 1,Ahmedabad,Offline,Summer,Jeans,1800,1,1800,5,1710,4.5,8,Card,Occasional,1
TXN88806891,CUST297388,Westside,35-44,Female,Tier 1,Mumbai,Offline,Monsoon,T-Shirts,860,1,860,20,688,4.5,10,Cash,Frequent,1
TXN08298489,CUST455964,Zudio,25-34,Male,Tier 3,Gwalior,Offline,Monsoon,Footwear,1240,1,1240,25,930,4.3,8,Cash,One-time,0
TXN72697538,CUST955655,Zudio,18-24,Male,Tier 3,Dehradun,Online,Summer,Shirts,820,1,820,5,779,3.7,19,Card,Occasional,0
TXN66993576,CUST656856,Westside,25-34,Female,Tier 1,Hyderabad,Offline,Festive,Jeans,1600,1,1600,15,1360,3.8,4,Cash,Regular,1
TXN36797271,CUST116119,Zudio,18-24,Other,Tier 2,Indore,Offline,Monsoon,Jeans,1420,3,4260,5,4047,3.9,2,UPI,Regular,1
TXN43094645,CUST490128,Zudio,25-34,Female,Tier 1,Mumbai,Offline,Festive,Dresses,1550,3,4650,40,2790,4.3,3,Card,Regular,1
TXN96347887,CUST803125,Zudio,35-44,Female,Tier 2,Bhopal,Online,Monsoon,Shirts,800,1,800,5,760,4.1,25,UPI,One-time,0
TXN54071844,CUST085587,Westside,25-34,Female,Tier 2,Nagpur,Offline,Festive,Trousers,1770,2,3540,20,2832,4.5,6,Cash,Frequent,1
TXN55722651,CUST982631,Zudio,35-44,Male,Tier 2,Surat,Offline,Monsoon,Jeans,1470,1,1470,0,1470,4.3,9,Cash,Regular,1
TXN14319466,CUST924748,Zudio,18-24,Male,Tier 1,Bengaluru,Offline,Winter,Jeans,1220,1,1220,0,1220,4.1,4,Cash,Frequent,1
TXN40039036,CUST899428,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Monsoon,Footwear,1230,1,1230,5,1168,4.7,6,Cash,Occasional,0
TXN39934573,CUST576564,Westside,18-24,Female,Tier 1,Mumbai,Online,Monsoon,Shirts,1180,1,1180,10,1062,4.6,20,UPI,Regular,1
TXN44792216,CUST833470,Zudio,35-44,Male,Tier 1,Hyderabad,Offline,Festive,Ethnic Wear,1790,1,1790,15,1522,4.6,13,Cash,One-time,0
TXN38153235,CUST887991,Zudio,18-24,Male,Tier 2,Vadodara,Offline,Festive,Ethnic Wear,1700,1,1700,40,1020,4.0,5,Cash,Occasional,1
TXN01031130,CUST406934,Zudio,45-54,Female,Tier 1,Delhi,Offline,Festive,Accessories,560,1,560,20,448,4.0,5,Cash,Occasional,0
TXN31208315,CUST844955,Zudio,25-34,Female,Tier 3,Amritsar,Online,Festive,Shirts,800,2,1600,40,960,4.7,20,Wallet,One-time,0
TXN24148366,CUST464116,Westside,18-24,Male,Tier 1,Pune,Offline,Summer,T-Shirts,830,2,1660,0,1660,3.9,6,Cash,Occasional,1
TXN76053300,CUST520772,Westside,25-34,Male,Tier 1,Chennai,Offline,Festive,Jeans,1780,2,3560,40,2136,5.0,7,Cash,Occasional,1
TXN99304376,CUST544427,Westside,35-44,Female,Tier 2,Vadodara,Online,Monsoon,Trousers,1670,1,1670,0,1670,3.5,14,Wallet,One-time,0
TXN10748089,CUST627587,Westside,35-44,Male,Tier 2,Bhopal,Online,Summer,T-Shirts,920,1,920,20,736,4.3,17,UPI,Occasional,0
TXN08439299,CUST230999,Zudio,25-34,Female,Tier 2,Lucknow,Offline,Festive,Dresses,1550,1,1550,25,1162,4.3,5,UPI,One-time,0
TXN75132686,CUST461471,Westside,18-24,Female,Tier 3,Ranchi,Online,Festive,Jeans,1920,3,5760,30,4032,4.2,19,Wallet,One-time,0
TXN05846305,CUST025207,Westside,25-34,Male,Tier 1,Chennai,Offline,Festive,Footwear,1810,1,1810,25,1358,4.4,7,Cash,Occasional,1
TXN53255499,CUST072626,Zudio,25-34,Female,Tier 3,Amritsar,Offline,Monsoon,Shirts,830,3,2490,0,2490,4.9,9,Cash,Frequent,1
TXN21675736,CUST936479,Westside,18-24,Male,Tier 1,Mumbai,Offline,Summer,Jeans,1890,2,3780,20,3024,4.3,11,Cash,One-time,0
TXN98224628,CUST534982,Zudio,25-34,Female,Tier 1,Chennai,Offline,Festive,Shirts,870,1,870,25,652,4.7,4,Cash,Regular,1
TXN56349728,CUST823570,Zudio,25-34,Female,Tier 1,Pune,Offline,Monsoon,Footwear,1090,1,1090,20,872,4.4,7,UPI,Frequent,1
TXN19865497,CUST763827,Westside,25-34,Female,Tier 2,Lucknow,Online,Summer,T-Shirts,860,1,860,30,602,4.4,27,UPI,One-time,0
TXN53268324,CUST535923,Zudio,45-54,Female,Tier 1,Hyderabad,Offline,Monsoon,T-Shirts,590,1,590,10,531,4.9,6,Wallet,One-time,0
TXN43286579,CUST464035,Zudio,25-34,Female,Tier 1,Hyderabad,Online,Festive,Footwear,1050,1,1050,20,840,4.5,10,UPI,One-time,0
TXN91068576,CUST102317,Zudio,45-54,Male,Tier 2,Nagpur,Offline,Festive,Shirts,880,1,880,50,440,3.3,10,UPI,One-time,0
TXN75494140,CUST683549,Zudio,25-34,Male,Tier 1,Delhi,Offline,Festive,T-Shirts,630,1,630,25,472,4.7,6,Card,Frequent,1
TXN22173575,CUST684484,Westside,25-34,Male,Tier 1,Pune,Online,Winter,Ethnic Wear,2320,1,2320,30,1624,4.2,16,Wallet,One-time,0
TXN76991910,CUST280009,Zudio,25-34,Female,Tier 2,Coimbatore,Online,Festive,T-Shirts,610,3,1830,45,1007,3.8,10,UPI,Occasional,1
TXN89626690,CUST238707,Zudio,18-24,Male,Tier 1,Delhi,Online,Festive,T-Shirts,610,2,1220,20,976,3.3,17,UPI,One-time,0
TXN62989224,CUST012633,Westside,25-34,Female,Tier 1,Bengaluru,Offline,Festive,Footwear,1740,1,1740,20,1392,4.1,4,UPI,Occasional,0
TXN83264933,CUST892715,Zudio,55+,Male,Tier 2,Jaipur,Offline,Monsoon,Footwear,1160,2,2320,10,2088,5.0,7,Card,Occasional,1
TXN22286703,CUST549305,Zudio,35-44,Female,Tier 2,Vadodara,Offline,Summer,T-Shirts,710,1,710,20,568,3.5,16,Cash,One-time,0
TXN52412778,CUST968378,Zudio,18-24,Male,Tier 1,Kolkata,Offline,Summer,T-Shirts,640,1,640,10,576,3.9,7,Wallet,Occasional,1
TXN59303751,CUST797831,Westside,18-24,Female,Tier 1,Mumbai,Online,Winter,Footwear,1480,1,1480,10,1332,4.1,20,UPI,One-time,0
TXN78450405,CUST193207,Zudio,25-34,Female,Tier 2,Jaipur,Online,Winter,Trousers,1380,1,1380,40,828,3.1,20,UPI,One-time,0
TXN68025468,CUST154840,Zudio,55+,Male,Tier 1,Bengaluru,Offline,Festive,Ethnic Wear,1440,1,1440,10,1296,3.6,9,UPI,Occasional,0
TXN71923686,CUST668188,Westside,35-44,Male,Tier 1,Chennai,Offline,Monsoon,Accessories,860,1,860,10,774,4.2,10,UPI,One-time,0
TXN67904321,CUST659545,Zudio,18-24,Male,Tier 1,Hyderabad,Offline,Festive,Footwear,1350,1,1350,15,1148,4.0,4,UPI,Regular,1
TXN84182932,CUST861638,Zudio,25-34,Female,Tier 3,Jodhpur,Offline,Summer,T-Shirts,630,1,630,20,504,4.6,5,Cash,One-time,0
TXN76770965,CUST311972,Westside,45-54,Male,Tier 1,Hyderabad,Offline,Winter,Shirts,1300,1,1300,10,1170,4.0,12,Card,One-time,0
TXN59552857,CUST772616,Westside,18-24,Female,Tier 2,Bhopal,Offline,Summer,Jeans,1730,1,1730,20,1384,4.4,8,UPI,Regular,1
TXN94397181,CUST693604,Zudio,45-54,Male,Tier 3,Agra,Offline,Winter,Kids Wear,820,1,820,15,697,3.3,8,UPI,One-time,0
TXN54558475,CUST819414,Zudio,45-54,Male,Tier 1,Kolkata,Offline,Winter,Ethnic Wear,1730,1,1730,25,1298,3.5,5,UPI,One-time,0
TXN29241977,CUST719886,Zudio,25-34,Male,Tier 2,Vadodara,Offline,Festive,Ethnic Wear,1620,1,1620,30,1134,4.7,12,Card,Regular,1
TXN03062935,CUST029017,Westside,25-34,Male,Tier 2,Vadodara,Offline,Monsoon,T-Shirts,840,1,840,5,798,4.3,10,Cash,Regular,1
TXN01553369,CUST875389,Zudio,45-54,Female,Tier 3,Agra,Offline,Monsoon,T-Shirts,750,2,1500,15,1275,4.5,8,Cash,Occasional,1
TXN09485406,CUST210421,Westside,18-24,Female,Tier 1,Chennai,Offline,Festive,Ethnic Wear,2140,1,2140,20,1712,4.9,6,Cash,One-time,0
TXN02611424,CUST197439,Zudio,45-54,Male,Tier 1,Pune,Offline,Summer,Jeans,1440,1,1440,30,1008,4.4,6,UPI,Occasional,1
TXN17406018,CUST320271,Zudio,18-24,Female,Tier 1,Ahmedabad,Offline,Winter,Shirts,810,1,810,10,729,5.0,4,UPI,Regular,1
TXN45284303,CUST393475,Zudio,55+,Female,Tier 2,Patna,Offline,Festive,Jeans,1450,2,2900,30,2030,4.0,14,Cash,One-time,0
TXN42230525,CUST147376,Westside,25-34,Female,Tier 3,Ranchi,Online,Summer,T-Shirts,780,2,1560,30,1092,4.7,19,Card,Frequent,1
TXN14627062,CUST324865,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Festive,Accessories,510,1,510,25,382,4.8,9,UPI,Occasional,1
TXN96149384,CUST528888,Zudio,25-34,Female,Tier 1,Delhi,Offline,Summer,Trousers,1330,1,1330,30,931,3.7,4,Card,One-time,0
TXN31984537,CUST381458,Zudio,55+,Male,Tier 2,Indore,Offline,Summer,Footwear,1130,1,1130,10,1017,3.6,6,Wallet,One-time,0
TXN23730322,CUST006743,Westside,18-24,Male,Tier 3,Amritsar,Online,Festive,Shirts,1280,1,1280,10,1152,4.1,20,Card,One-time,0
TXN72568113,CUST577016,Zudio,25-34,Male,Tier 2,Bhopal,Offline,Festive,Shirts,780,2,1560,25,1170,5.0,6,Card,Occasional,1
TXN02205963,CUST123594,Zudio,55+,Female,Tier 2,Coimbatore,Offline,Summer,Jeans,1250,2,2500,10,2250,3.8,9,UPI,Frequent,1
TXN61475009,CUST871104,Zudio,45-54,Female,Tier 1,Kolkata,Online,Festive,Shirts,800,1,800,10,720,4.5,13,UPI,One-time,0
TXN05072814,CUST757834,Westside,18-24,Male,Tier 1,Pune,Online,Winter,Trousers,1740,1,1740,15,1479,4.1,16,Card,Regular,1
TXN12194594,CUST186907,Zudio,25-34,Female,Tier 2,Patna,Online,Winter,Kids Wear,760,1,760,15,646,3.9,21,Card,Occasional,1
TXN62628583,CUST441781,Westside,35-44,Female,Tier 1,Chennai,Online,Festive,T-Shirts,880,2,1760,15,1496,4.2,15,Card,Occasional,0
TXN88940299,CUST025473,Westside,25-34,Male,Tier 2,Coimbatore,Offline,Winter,Dresses,1960,1,1960,5,1862,4.0,6,UPI,Frequent,1
TXN14235267,CUST225429,Westside,25-34,Female,Tier 2,Indore,Online,Festive,Shirts,1220,1,1220,10,1098,4.5,17,Card,Frequent,1
TXN75233468,CUST943510,Zudio,35-44,Male,Tier 1,Delhi,Offline,Winter,T-Shirts,680,1,680,10,612,4.7,4,UPI,Regular,1
TXN79444668,CUST101167,Westside,35-44,Female,Tier 2,Surat,Offline,Summer,Shirts,1260,1,1260,5,1197,3.5,8,UPI,Occasional,0
TXN75760719,CUST537401,Zudio,25-34,Other,Tier 3,Jodhpur,Offline,Summer,T-Shirts,650,1,650,30,455,3.3,3,UPI,Occasional,0
TXN62751780,CUST112243,Zudio,35-44,Female,Tier 3,Agra,Offline,Summer,Jeans,1230,1,1230,40,738,4.6,8,UPI,One-time,0
TXN09656786,CUST963355,Zudio,18-24,Female,Tier 2,Patna,Offline,Festive,Shirts,860,1,860,25,645,4.8,3,Cash,Occasional,1
TXN17238488,CUST369031,Zudio,25-34,Female,Tier 1,Delhi,Offline,Monsoon,Shirts,890,2,1780,20,1424,4.9,6,Cash,One-time,0
TXN07031356,CUST436002,Westside,35-44,Male,Tier 2,Vadodara,Online,Festive,Jeans,1850,2,3700,40,2220,3.4,17,Wallet,Occasional,1
TXN48987889,CUST001030,Zudio,35-44,Female,Tier 1,Pune,Online,Winter,Shirts,870,2,1740,30,1218,4.1,14,UPI,One-time,0
TXN81610028,CUST144569,Zudio,18-24,Female,Tier 1,Bengaluru,Online,Summer,Footwear,1170,1,1170,25,878,4.0,11,UPI,One-time,0
TXN71063095,CUST270596,Zudio,18-24,Male,Tier 2,Jaipur,Offline,Festive,Kids Wear,830,2,1660,40,996,4.8,10,UPI,One-time,0
TXN95894347,CUST054547,Zudio,55+,Male,Tier 1,Ahmedabad,Offline,Winter,Jeans,1390,2,2780,5,2641,5.0,5,Card,Occasional,0
TXN29341792,CUST037685,Westside,35-44,Other,Tier 1,Chennai,Online,Festive,T-Shirts,860,2,1720,25,1290,4.5,13,UPI,Regular,1
TXN37756831,CUST387790,Zudio,18-24,Male,Tier 2,Coimbatore,Offline,Summer,Dresses,1670,1,1670,20,1336,3.4,6,UPI,Occasional,1
TXN43135856,CUST469361,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Winter,Trousers,1320,3,3960,5,3762,3.8,3,Cash,Regular,1
TXN12872704,CUST646156,Zudio,45-54,Male,Tier 3,Agra,Offline,Summer,Shirts,950,1,950,0,950,4.5,6,Card,Regular,1
TXN44056228,CUST096173,Zudio,45-54,Male,Tier 3,Mysuru,Online,Festive,Dresses,1640,3,4920,10,4428,3.8,18,UPI,Regular,1
TXN46598551,CUST838301,Zudio,25-34,Male,Tier 3,Nashik,Offline,Festive,T-Shirts,660,1,660,40,396,3.7,7,UPI,One-time,0
TXN76514413,CUST820881,Zudio,25-34,Female,Tier 2,Vadodara,Offline,Winter,Ethnic Wear,1670,1,1670,30,1169,4.1,9,Cash,One-time,0
TXN66862851,CUST720156,Zudio,18-24,Other,Tier 1,Mumbai,Online,Summer,Accessories,500,1,500,20,400,4.2,17,Wallet,Occasional,0
TXN99423749,CUST867007,Zudio,45-54,Female,Tier 1,Chennai,Offline,Monsoon,Footwear,1190,1,1190,30,833,3.8,12,Cash,One-time,0
TXN92327310,CUST546161,Zudio,35-44,Male,Tier 2,Indore,Online,Festive,Jeans,1360,2,2720,15,2312,4.4,20,UPI,Regular,1
TXN01306743,CUST948013,Zudio,25-34,Female,Tier 3,Nashik,Offline,Monsoon,Footwear,1240,1,1240,0,1240,4.0,6,Cash,One-time,0
TXN30041993,CUST770566,Westside,25-34,Female,Tier 1,Kolkata,Offline,Summer,Accessories,740,1,740,15,629,4.7,10,Cash,One-time,0
TXN87961107,CUST686493,Zudio,45-54,Female,Tier 2,Patna,Offline,Festive,Ethnic Wear,1830,1,1830,20,1464,4.9,5,Cash,Regular,1
TXN20129566,CUST911003,Zudio,18-24,Male,Tier 1,Pune,Offline,Festive,Dresses,1680,1,1680,10,1512,4.5,2,Cash,Occasional,1
TXN02016576,CUST147104,Zudio,35-44,Female,Tier 2,Coimbatore,Offline,Monsoon,Kids Wear,720,2,1440,20,1152,4.3,8,Wallet,Occasional,0
TXN70042167,CUST718503,Zudio,18-24,Female,Tier 1,Hyderabad,Offline,Monsoon,Shirts,950,1,950,30,665,4.7,4,UPI,Occasional,0
TXN01889378,CUST466976,Westside,25-34,Female,Tier 2,Jaipur,Online,Festive,Dresses,2020,1,2020,25,1515,4.6,18,Card,Regular,1
TXN50771820,CUST101011,Westside,25-34,Male,Tier 2,Nagpur,Offline,Festive,Trousers,1850,2,3700,25,2775,4.6,4,Cash,One-time,0
TXN01335917,CUST074611,Zudio,45-54,Female,Tier 1,Mumbai,Offline,Festive,T-Shirts,690,1,690,15,586,4.2,6,UPI,One-time,0
TXN10456359,CUST813815,Westside,18-24,Female,Tier 1,Hyderabad,Offline,Festive,T-Shirts,870,1,870,20,696,3.1,7,Cash,One-time,0
TXN62288655,CUST125499,Zudio,25-34,Female,Tier 2,Indore,Offline,Winter,Jeans,1280,1,1280,25,960,3.7,2,UPI,Regular,1
TXN10532391,CUST854564,Zudio,25-34,Male,Tier 2,Lucknow,Offline,Festive,Footwear,1360,1,1360,25,1020,3.6,4,Cash,One-time,0
TXN35616654,CUST761996,Westside,35-44,Male,Tier 1,Hyderabad,Offline,Festive,T-Shirts,900,1,900,30,630,4.4,9,Card,Occasional,1
TXN65333586,CUST009498,Zudio,35-44,Female,Tier 2,Coimbatore,Online,Monsoon,Jeans,1440,1,1440,20,1152,3.3,16,UPI,Occasional,0
TXN69950585,CUST355578,Westside,45-54,Male,Tier 3,Dehradun,Offline,Festive,T-Shirts,820,1,820,30,574,3.5,8,Card,One-time,0
TXN03216711,CUST533638,Westside,35-44,Female,Tier 2,Jaipur,Offline,Summer,Footwear,1460,1,1460,0,1460,4.7,10,Cash,Occasional,1
TXN74310680,CUST220463,Zudio,25-34,Male,Tier 1,Ahmedabad,Offline,Summer,Kids Wear,810,1,810,0,810,4.1,5,UPI,Regular,1
TXN00785491,CUST574684,Zudio,35-44,Female,Tier 2,Vadodara,Offline,Monsoon,T-Shirts,630,1,630,30,441,3.3,11,UPI,Occasional,1
TXN46699092,CUST600144,Westside,18-24,Female,Tier 1,Kolkata,Offline,Festive,T-Shirts,910,1,910,30,637,4.0,3,UPI,Regular,1
TXN62164704,CUST449100,Zudio,45-54,Male,Tier 1,Ahmedabad,Online,Winter,Dresses,1790,1,1790,5,1700,3.3,15,Wallet,Occasional,1
TXN91829490,CUST169473,Westside,18-24,Female,Tier 3,Jodhpur,Offline,Festive,Kids Wear,1140,1,1140,20,912,4.1,9,Card,Occasional,0
TXN14697881,CUST176086,Zudio,18-24,Male,Tier 2,Lucknow,Offline,Winter,T-Shirts,660,1,660,5,627,2.7,9,Card,Occasional,0
TXN64720698,CUST228755,Zudio,18-24,Female,Tier 1,Mumbai,Offline,Winter,Ethnic Wear,1510,3,4530,5,4304,3.9,6,UPI,One-time,0
TXN19255864,CUST704509,Westside,25-34,Male,Tier 1,Delhi,Offline,Winter,Dresses,1990,2,3980,20,3184,3.7,6,Card,One-time,0
TXN59148585,CUST815398,Westside,18-24,Female,Tier 2,Vadodara,Offline,Festive,Accessories,520,1,520,15,442,4.2,4,UPI,Occasional,1
TXN17448078,CUST346659,Westside,18-24,Female,Tier 2,Vadodara,Online,Summer,Ethnic Wear,2150,2,4300,35,2795,3.4,15,Card,Occasional,0
TXN18445742,CUST112666,Westside,18-24,Male,Tier 3,Gwalior,Offline,Winter,Dresses,1890,1,1890,15,1606,4.8,8,Cash,One-time,0
TXN12613299,CUST228533,Zudio,18-24,Male,Tier 1,Delhi,Offline,Festive,Trousers,1240,1,1240,25,930,3.9,6,Cash,Regular,1
TXN03850136,CUST851118,Westside,55+,Male,Tier 2,Lucknow,Offline,Monsoon,Shirts,1280,1,1280,20,1024,4.3,4,UPI,Regular,1
